,id,identifier,title,relation,type,subject,language,format,rights,preview
7380,oai:dasi.cnr.it:epi:8486,"['DASI:epi-8486', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8486']","['RES 4687 b', 'Ry 158', 'Im-ʿAdiya 6']",DASI:obj-9235,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12416&sessId=&size=med
7381,oai:dasi.cnr.it:epi:8487,"['DASI:epi-8487', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8487']","['RES 4689', 'Ry 160']",DASI:obj-9237,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=8994&sessId=&size=med
7382,oai:dasi.cnr.it:epi:8488,"['DASI:epi-8488', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8488']","['RES 4706', 'Ry 177']",DASI:obj-9238,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9206&sessId=&size=med
7383,oai:dasi.cnr.it:epi:8489,"['DASI:epi-8489', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8489']","['RES 4707', 'Ry 178']",DASI:obj-9239,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9207&sessId=&size=med
7384,oai:dasi.cnr.it:epi:8492,"['DASI:epi-8492', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8492']","['RES 4709', 'Ja 490', 'Ry 180']",DASI:obj-9241,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9208&sessId=&size=med
7385,oai:dasi.cnr.it:epi:8493,"['DASI:epi-8493', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8493']","['RES 4710', 'Ja 492', 'Ry 181']",DASI:obj-9242,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9209&sessId=&size=med
7386,oai:dasi.cnr.it:epi:8494,"['DASI:epi-8494', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8494']","['RES 4711', 'Ja 494', 'Ry 182']",DASI:obj-9243,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9218&sessId=&size=med
7387,oai:dasi.cnr.it:epi:8495,"['DASI:epi-8495', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8495']","['RES 4712', 'Ja 495', 'Ry 183']",DASI:obj-9244,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9219&sessId=&size=med
7388,oai:dasi.cnr.it:epi:8496,"['DASI:epi-8496', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8496']","['Ja 496', 'RES 4713', 'Ry 184']",DASI:obj-9245,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9004&sessId=&size=med
7389,oai:dasi.cnr.it:epi:8497,"['DASI:epi-8497', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8497']","['Ja 497', 'RES 4714', 'Ry 185']",DASI:obj-9246,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9221&sessId=&size=med
7390,oai:dasi.cnr.it:epi:8498,"['DASI:epi-8498', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8498']","['RES 4715', 'Ja 498', 'Ry 186']",DASI:obj-9247,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9222&sessId=&size=med
7391,oai:dasi.cnr.it:epi:8499,"['DASI:epi-8499', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8499']","['RES 4716', 'Ja 499', 'Ry 187']",DASI:obj-9248,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9223&sessId=&size=med
7392,oai:dasi.cnr.it:epi:8500,"['DASI:epi-8500', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8500']","['RES 4718', 'Ja 504', 'Ry 189']",DASI:obj-9249,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9224&sessId=&size=med
7393,oai:dasi.cnr.it:epi:8502,"['DASI:epi-8502', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8502']","['RES 4733', 'B 15']",DASI:obj-9252,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9024&sessId=&size=med
7394,oai:dasi.cnr.it:epi:8503,"['DASI:epi-8503', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8503']",Bron 1999,DASI:obj-9253,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=8947&sessId=&size=med
7395,oai:dasi.cnr.it:epi:8504,"['DASI:epi-8504', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8504']",RES 4734,DASI:obj-9256,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9032&sessId=&size=med
7396,oai:dasi.cnr.it:epi:8505,"['DASI:epi-8505', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8505']",RES 4735,DASI:obj-9261,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9125&sessId=&size=med
7397,oai:dasi.cnr.it:epi:8506,"['DASI:epi-8506', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8506']",RES 4736,DASI:obj-9264,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9037&sessId=&size=med
7398,oai:dasi.cnr.it:epi:8507,"['DASI:epi-8507', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8507']",RES 4737,DASI:obj-9266,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9040&sessId=&size=med
7399,oai:dasi.cnr.it:epi:8508,"['DASI:epi-8508', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8508']","['CIAS 43.31/j 9', 'A 532', 'Gl 1656']",DASI:obj-9270,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9041&sessId=&size=med
7400,oai:dasi.cnr.it:epi:8510,"['DASI:epi-8510', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8510']",CIAS 95.41/b 6,DASI:obj-9279,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9043&sessId=&size=med
7401,oai:dasi.cnr.it:epi:8512,"['DASI:epi-8512', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8512']",RES 4738,DASI:obj-9280,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9071&sessId=&size=med
7402,oai:dasi.cnr.it:epi:8514,"['DASI:epi-8514', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8514']",RES 4739,DASI:obj-9281,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9121&sessId=&size=med
7403,oai:dasi.cnr.it:epi:8513,"['DASI:epi-8513', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8513']",CIAS 95.41/j 2,DASI:obj-9282,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9045&sessId=&size=med
7404,oai:dasi.cnr.it:epi:8515,"['DASI:epi-8515', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8515']",RES 4740,DASI:obj-9283,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9116&sessId=&size=med
7405,oai:dasi.cnr.it:epi:8516,"['DASI:epi-8516', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8516']",RES 4741,DASI:obj-9284,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9115&sessId=&size=med
7406,oai:dasi.cnr.it:epi:8517,"['DASI:epi-8517', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8517']",RES 4742,DASI:obj-9285,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9110&sessId=&size=med
7407,oai:dasi.cnr.it:epi:8518,"['DASI:epi-8518', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8518']",RES 4743,DASI:obj-9286,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9109&sessId=&size=med
7408,oai:dasi.cnr.it:epi:8519,"['DASI:epi-8519', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8519']",RES 4744,DASI:obj-9287,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9104&sessId=&size=med
7409,oai:dasi.cnr.it:epi:8520,"['DASI:epi-8520', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8520']",RES 4745,DASI:obj-9288,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9103&sessId=&size=med
7410,oai:dasi.cnr.it:epi:8521,"['DASI:epi-8521', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8521']",RES 4746,DASI:obj-9289,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9102&sessId=&size=med
7411,oai:dasi.cnr.it:epi:8522,"['DASI:epi-8522', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8522']",RES 4747,DASI:obj-9290,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9101&sessId=&size=med
7412,oai:dasi.cnr.it:epi:8523,"['DASI:epi-8523', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8523']",RES 4748,DASI:obj-9291,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9143&sessId=&size=med
7413,oai:dasi.cnr.it:epi:8524,"['DASI:epi-8524', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8524']","['RES 4749', 'D 6']",DASI:obj-9292,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9100&sessId=&size=med
7414,oai:dasi.cnr.it:epi:8525,"['DASI:epi-8525', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8525']",RES 4750,DASI:obj-9293,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9074&sessId=&size=med
7415,oai:dasi.cnr.it:epi:8527,"['DASI:epi-8527', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8527']",RES 4752,DASI:obj-9295,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9080&sessId=&size=med
7416,oai:dasi.cnr.it:epi:8528,"['DASI:epi-8528', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8528']",RES 4753,DASI:obj-9296,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9081&sessId=&size=med
7417,oai:dasi.cnr.it:epi:8529,"['DASI:epi-8529', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8529']",RES 4754,DASI:obj-9297,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9082&sessId=&size=med
7418,oai:dasi.cnr.it:epi:8530,"['DASI:epi-8530', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8530']",RES 4755,DASI:obj-9298,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9083&sessId=&size=med
7419,oai:dasi.cnr.it:epi:8531,"['DASI:epi-8531', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8531']",RES 4756,DASI:obj-9299,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9084&sessId=&size=med
7420,oai:dasi.cnr.it:epi:8532,"['DASI:epi-8532', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8532']",RES 4757,DASI:obj-9300,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9085&sessId=&size=med
7421,oai:dasi.cnr.it:epi:8533,"['DASI:epi-8533', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8533']","['RIÉ 34', 'DEE, IV, 54']",DASI:obj-9301,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=8551&sessId=&size=med
7422,oai:dasi.cnr.it:epi:8534,"['DASI:epi-8534', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8534']",RES 4758,DASI:obj-9302,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9086&sessId=&size=med
7423,oai:dasi.cnr.it:epi:8535,"['DASI:epi-8535', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8535']",CIAS 95.41/o 3,DASI:obj-9309,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9046&sessId=&size=med
7424,oai:dasi.cnr.it:epi:8536,"['DASI:epi-8536', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8536']",CIAS 95.41/o 6 n° 1,DASI:obj-9311,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9047&sessId=&size=med
7425,oai:dasi.cnr.it:epi:8538,"['DASI:epi-8538', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8538']",CIAS 95.41/o 6 n° 2,DASI:obj-9318,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9048&sessId=&size=med
7426,oai:dasi.cnr.it:epi:8539,"['DASI:epi-8539', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8539']","['RES 4760 A', 'Gl 415']",DASI:obj-9313,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7427,oai:dasi.cnr.it:epi:8540,"['DASI:epi-8540', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8540']","['RES 4760 B', 'Gl 658']",DASI:obj-9313,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7428,oai:dasi.cnr.it:epi:8541,"['DASI:epi-8541', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8541']","['RES 4760 C', 'Gl 656']",DASI:obj-9313,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7429,oai:dasi.cnr.it:epi:8542,"['DASI:epi-8542', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8542']","['RES 4760 D', 'Gl 416']",DASI:obj-9313,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7430,oai:dasi.cnr.it:epi:8543,"['DASI:epi-8543', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8543']","['RES 4760 E', 'Gl 417']",DASI:obj-9313,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7431,oai:dasi.cnr.it:epi:8544,"['DASI:epi-8544', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8544']","['RES 4761', 'Gl 431']",DASI:obj-9314,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7432,oai:dasi.cnr.it:epi:8545,"['DASI:epi-8545', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8545']","['RES 4763', 'Gl 437']",DASI:obj-9316,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7433,oai:dasi.cnr.it:epi:8547,"['DASI:epi-8547', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8547']","['RES 4765', 'Gl 447']",DASI:obj-9317,"['Text', 'Legal text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7434,oai:dasi.cnr.it:epi:8548,"['DASI:epi-8548', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8548']","['CIAS 95.41/p 6', 'Nāmī NAG 19', 'Lu 17']",DASI:obj-9320,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9049&sessId=&size=med
7435,oai:dasi.cnr.it:epi:8551,"['DASI:epi-8551', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8551']",Graf 5,DASI:obj-9322,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9128&sessId=&size=med
7436,oai:dasi.cnr.it:epi:8552,"['DASI:epi-8552', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8552']","['RES 4781', 'Gl 620', 'Gl 620']",DASI:obj-9321,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7437,oai:dasi.cnr.it:epi:8568,"['DASI:epi-8568', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8568']","['RES 4802', 'Gl 703']",DASI:obj-9338,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7438,oai:dasi.cnr.it:epi:8553,"['DASI:epi-8553', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8553']",Graf 12,DASI:obj-9323,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9072&sessId=&size=med
7439,oai:dasi.cnr.it:epi:8555,"['DASI:epi-8555', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8555']",CIAS 95.41/p 8/C 66 n° 2,DASI:obj-9325,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9129&sessId=&size=med
7440,oai:dasi.cnr.it:epi:8556,"['DASI:epi-8556', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8556']",CIAS 95.41/p 8/C 66 n° 3,DASI:obj-9326,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9130&sessId=&size=med
7441,oai:dasi.cnr.it:epi:8558,"['DASI:epi-8558', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8558']","['RES 4784', 'Gl 637']",DASI:obj-9328,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
7442,oai:dasi.cnr.it:epi:8559,"['DASI:epi-8559', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=8559']","['RES 4785', 'Gl 646']",DASI:obj-9329,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
