id,identifier,date,format,language,title,type,relation,creator,description
oai:N/A:Manchester~18~18~1339~225378,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1339~225378', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001409_0000.jpg', '15m2893']",۱۳۴۴-‎اسفند-‎۲۲,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۱).', 'Khak va Khun (61)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1340~225375,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1340~225375', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001410_0000.jpg', '15m2894']",۱۳۴۴-‎اسفند-‎۲۴,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۲).', 'Khak va Khun (62)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1341~225392,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1341~225392', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001411_0000.jpg', '15m2895']",۱۳۴۴-‎اسفند-‎۲۶,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۳).', 'Khak va Khun (63)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1342~225391,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1342~225391', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001412_0000.jpg', '15m2896']",۱۳۴۴-‎اسفند-‎۲۹,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۴).', 'Khak va Khun (64)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1343~225388,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1343~225388', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001413_0000.jpg', '15m2897']",۱۳۴۵-‎فروردین-‎۱۶,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۵).', 'Khak va Khun (65)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1344~225384,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1344~225384', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001414_0000.jpg', '15m2898']",۱۳۴۵-‎فروردین-‎۱۸,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۶).', 'Khak va Khun (66)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1345~225386,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1345~225386', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001415_0000.jpg', '15m2899']",۱۳۴۵-‎فروردین-‎۲۳,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۷).', 'Khak va Khun (67)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1346~225387,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1346~225387', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001416_0000.jpg', '15m2900']",۱۳۴۵-‎فروردین-‎۲۵,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۸).', 'Khak va Khun (68)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1347~225389,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1347~225389', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001417_0000.jpg', '15m2901']",۱۳۴۵-‎فروردین-‎۲۸,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۶۹).', 'Khak va Khun (69)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1348~225390,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1348~225390', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001418_0000.jpg', '15m2902']",۱۳۴۵-‎فروردین-‎۳۰,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۰).', 'Khak va Khun (70)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1349~225385,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1349~225385', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001419_0000.jpg', '15m2903']",۱۳۴۵-‎اردیبهشت-‎۱,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۱).', 'Khak va Khun (71)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1350~225395,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1350~225395', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001420_0000.jpg', '15m2904']",۱۳۴۵-‎اردیبهشت-‎۴,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۲).', 'Khak va Khun (72)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1351~225393,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1351~225393', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001421_0000.jpg', '15m2905']",۱۳۴۵-‎اردیبهشت-‎۶,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۳).', 'Khak va Khun (73)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1352~225394,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1352~225394', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001422_0000.jpg', '15m2906']",۱۳۴۵-‎اردیبهشت-‎۸,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۴).', 'Khak va Khun (74)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1353~225396,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1353~225396', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7232/escholar001423_0000.jpg', '15m2907']",۱۳۴۵-‎اردیبهشت-‎۱۳,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۵).', 'Khak va Khun (75)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1354~225406,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1354~225406', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001424_0000.jpg', '15m2908']",۱۳۴۵-‎اردیبهشت-‎۱۵,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۶).', 'Khak va Khun (76)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1355~225411,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1355~225411', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001425_0000.jpg', '15m2909']",۱۳۴۵-‎اردیبهشت-‎۱۸,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۷).', 'Khak va Khun (77)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1356~225407,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1356~225407', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001426_0000.jpg', '15m2910']",۱۳۴۵-‎اردیبهشت-‎۲۰,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۸).', 'Khak va Khun (78)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1357~225410,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1357~225410', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001427_0000.jpg', '15m2911']",۱۳۴۵-‎اردیبهشت-‎۲۲,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۷۹).', 'Khak va Khun (79)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1358~225409,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1358~225409', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001428_0000.jpg', '15m2912']",۱۳۴۵-‎اردیبهشت-‎۲۵,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۰).', 'Khak va Khun (80)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1359~225412,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1359~225412', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001429_0000.jpg', '15m2913']",۱۳۴۵-‎اردیبهشت-‎۲۷,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۱).', 'Khak va Khun (81)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1360~225408,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1360~225408', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001430_0000.jpg', '15m2914']",۱۳۴۵-‎اردیبهشت-‎۲۹,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۲).', 'Khak va Khun (82)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1361~225417,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1361~225417', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001431_0000.jpg', '15m2915']",۱۳۴۵-‎خرداد-‎۱,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۳).', 'Khak va Khun (83)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1362~225416,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1362~225416', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001432_0000.jpg', '15m2916']",۱۳۴۵-‎خرداد-‎۳,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۴).', 'Khak va Khun (84)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1363~225415,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1363~225415', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001433_0000.jpg', '15m2917']",۱۳۴۵-‎خرداد-‎۵,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۵).', 'Khak va Khun (85)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1364~225414,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1364~225414', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001434_0000.jpg', '15m2918']",۱۳۴۵-‎خرداد-‎۸,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۶).', 'Khak va Khun (86)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1365~225413,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1365~225413', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001435_0000.jpg', '15m2919']",۱۳۴۵-‎خرداد-‎۱۰,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۷).', 'Khak va Khun (87)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1366~225419,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1366~225419', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001436_0000.jpg', '15m2920']",۱۳۴۵-‎خرداد-‎۱۲,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۸).', 'Khak va Khun (88)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1367~225421,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1367~225421', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001437_0000.jpg', '15m2921']",۱۳۴۵-‎خرداد-‎۱۵,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۸۹).', 'Khak va Khun (89)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1368~225418,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1368~225418', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001438_0000.jpg', '15m2922']",۱۳۴۵-‎خرداد-‎۱۷,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۹۰).', 'Khak va Khun (90)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1369~225420,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1369~225420', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001439_0000.jpg', '15m2923']",۱۳۴۵-‎خرداد-‎۱۹,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۹۱).', 'Khak va Khun (91)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1370~225422,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1370~225422', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001440_0000.jpg', '15m2924']",۱۳۴۵-‎خرداد-‎۲۲,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۹۲).', 'Khak va Khun (92)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1371~225425,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1371~225425', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001441_0000.jpg', '15m2925']",۱۳۴۵-‎خرداد-‎۲۴,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۹۳).', 'Khak va Khun (93)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1372~225423,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1372~225423', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001442_0000.jpg', '15m2926']",۱۳۴۵-‎خرداد-‎۲۶,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۹۴).', 'Khak va Khun (94)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1373~225426,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1373~225426', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001443_0000.jpg', '15m2927']",۱۳۴۵-‎خرداد-‎۳۱,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۹۵).', 'Khak va Khun (95)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
oai:N/A:Manchester~18~18~1374~225424,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1374~225424', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7237/escholar001444_0000.jpg', '15m2928']",۱۳۴۵-‎تیر-‎۲,PDF,"['ira', 'Persian']","['خاک و خون', 'Khāk va khūn. (۹۶).', 'Khak va Khun (96)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مهر ایران,
